t,x,y,z,tx1,tx2,tx3,tx4,tx5,tx6,tx7,tx8,tx9,tx10,tx11,tx12,tx13,tx14,tx15,tx16,tx17,tx18,tx19,tx20,tx21,tx22,tx23,tx24,tx25
1667898630827.0,453.45,-696.31,98.47,-67.0,-255.0,-48.0,-255.0,-255.0,-255.0,-79.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-79.0,-255.0,-255.0,-255.0,-53.0,-255.0,-255.0,-255.0,-65.0,-255.0,-255.0,-71.0
1667898630945.0,460.19,-692.83,98.41,-63.0,-255.0,-255.0,-49.0,-255.0,-255.0,-255.0,-80.0,-255.0,-255.0,-255.0,-83.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-60.0,-255.0,-255.0,-53.0,-255.0,-255.0
1667898631062.0,470.21,-684.87,96.41,-63.0,-67.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-60.0,-255.0,-255.0,-61.0,-255.0,-255.0,-74.0,-255.0,-255.0
1667898631184.0,485.6,-670.18,93.49,-54.0,-65.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-60.0,-255.0,-255.0,-255.0,-82.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-73.0,-255.0
1667898631299.0,501.61,-647.95,95.74,-61.0,-255.0,-255.0,-70.0,-255.0,-255.0,-73.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-81.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-76.0,-255.0
1667898631423.0,514.3,-619.53,100.11,-64.0,-255.0,-255.0,-72.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-79.0,-255.0,-255.0,-255.0,-57.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0
1667898631538.0,523.48,-589.02,101.99,-66.0,-53.0,-255.0,-255.0,-61.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-58.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0
1667898631657.0,528.32,-572.2,100.86,-66.0,-65.0,-255.0,-255.0,-58.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-58.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0
1667898631778.0,533.31,-562.8,99.9,-69.0,-62.0,-255.0,-255.0,-68.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-58.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0
1667898631901.0,539.08,-553.75,99.19,-66.0,-64.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-71.0,-255.0,-56.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0
1667898632020.0,544.9,-539.41,94.85,-64.0,-55.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-81.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-68.0,-255.0,-255.0
1667898632140.0,548.64,-519.86,93.19,-64.0,-57.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-55.0,-255.0,-255.0,-255.0,-72.0
1667898632257.0,548.12,-492.94,97.34,-66.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-66.0,-255.0,-77.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-58.0,-255.0,-255.0,-70.0,-255.0
1667898632382.0,545.85,-460.68,101.17,-68.0,-255.0,-67.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-55.0,-255.0,-255.0,-255.0
1667898632500.0,543.59,-434.39,101.56,-69.0,-60.0,-255.0,-71.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-43.0,-255.0,-255.0,-67.0,-255.0,-255.0
1667898632619.0,544.43,-421.7,100.55,-67.0,-61.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-63.0,-255.0,-255.0,-66.0,-255.0,-255.0
1667898632740.0,546.14,-415.25,99.57,-68.0,-70.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-65.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-60.0,-255.0,-255.0,-61.0,-255.0
1667898632857.0,550.12,-406.61,97.94,-68.0,-255.0,-44.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-73.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-69.0,-255.0
1667898632979.0,552.2,-387.3,94.19,-71.0,-255.0,-55.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-54.0,-255.0,-255.0,-60.0,-255.0,-255.0,-255.0
1667898633095.0,549.87,-363.78,94.37,-65.0,-57.0,-255.0,-255.0,-67.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-65.0,-255.0,-255.0
1667898633215.0,543.52,-333.78,100.14,-66.0,-62.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-59.0,-255.0,-255.0,-68.0,-255.0
1667898633332.0,536.26,-305.08,102.41,-57.0,-255.0,-64.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-59.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-60.0,-255.0,-255.0,-70.0,-255.0
1667898633454.0,534.19,-287.02,101.25,-64.0,-255.0,-63.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-56.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-58.0,-255.0,-255.0,-255.0,-66.0
1667898633573.0,536.84,-281.37,98.44,-61.0,-255.0,-255.0,-70.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-60.0,-255.0,-255.0,-70.0
1667898633693.0,538.78,-275.41,98.27,-63.0,-255.0,-255.0,-255.0,-51.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-63.0,-255.0,-255.0
1667898633813.0,539.0,-261.74,96.02,-63.0,-54.0,-255.0,-255.0,-60.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0,-67.0,-255.0
1667898633930.0,538.66,-242.15,93.36,-58.0,-255.0,-55.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-65.0
1667898634048.0,533.82,-216.02,96.23,-49.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-65.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-70.0,-255.0
1667898634163.0,524.73,-188.83,100.59,-62.0,-255.0,-61.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-55.0,-255.0,-255.0,-255.0,-70.0
1667898634280.0,514.71,-162.06,102.06,-62.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-65.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0
1667898634399.0,510.91,-147.76,100.73,-62.0,-53.0,-255.0,-255.0,-59.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-67.0,-255.0
1667898634518.0,511.82,-139.51,99.89,-62.0,-255.0,-53.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-65.0,-255.0,-255.0,-255.0,-45.0
1667898634637.0,513.1,-130.45,99.11,-62.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0
1667898634755.0,512.2,-116.71,94.76,-55.0,-51.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-57.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-63.0,-255.0,-255.0
1667898634876.0,507.71,-98.34,93.23,-65.0,-56.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-58.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-51.0,-255.0
1667898634996.0,496.93,-73.87,97.42,-62.0,-255.0,-54.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-63.0,-51.0,-255.0,-255.0,-255.0
1667898635126.0,482.57,-43.88,101.23,-61.0,-49.0,-255.0,-255.0,-62.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0
1667898635245.0,471.14,-20.58,101.47,-60.0,-50.0,-255.0,-255.0,-60.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-49.0,-255.0,-255.0,-255.0,-63.0,-255.0,-255.0
1667898635369.0,467.65,-8.64,100.41,-50.0,-45.0,-255.0,-255.0,-58.0,-255.0,-255.0,-255.0,-72.0,-255.0,-66.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0
1667898635492.0,467.1,-1.8,99.64,-60.0,-43.0,-255.0,-65.0,-255.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-50.0,-255.0,-255.0,-255.0,-56.0,-255.0,-255.0
1667898635612.0,467.37,9.02,97.41,-60.0,-43.0,-255.0,-255.0,-65.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-66.0,-255.0
1667898635730.0,461.45,28.05,93.62,-59.0,-255.0,-60.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-62.0,-255.0
1667898635854.0,449.24,51.09,95.12,-59.0,-255.0,-56.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-66.0,-255.0
1667898635975.0,431.7,76.73,100.9,-58.0,-53.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-66.0,-255.0
1667898636096.0,414.54,100.81,102.34,-58.0,-255.0,-67.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-69.0,-255.0,-75.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-62.0,-255.0,-255.0
1667898636219.0,408.2,114.42,100.39,-58.0,-255.0,-70.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-64.0,-255.0
1667898636336.0,408.92,119.86,98.4,-58.0,-255.0,-255.0,-62.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-65.0,-255.0,-255.0,-65.0
1667898636457.0,407.98,126.71,97.93,-58.0,-255.0,-255.0,-57.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-65.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0
1667898636575.0,401.83,141.61,95.11,-58.0,-52.0,-255.0,-58.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-58.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0
1667898636695.0,392.66,160.53,93.42,-57.0,-57.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-67.0,-255.0
1667898636817.0,375.35,184.16,97.51,-46.0,-59.0,-255.0,-255.0,-56.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-47.0,-255.0
1667898636932.0,354.22,206.7,101.51,-55.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-49.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-60.0,-255.0,-255.0
1667898637048.0,336.74,224.22,102.12,-52.0,-53.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-63.0,-255.0
1667898637165.0,330.35,233.8,100.27,-46.0,-255.0,-65.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-62.0
1667898637284.0,328.7,241.0,99.93,-54.0,-255.0,-255.0,-60.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0
1667898637401.0,324.86,251.01,97.86,-56.0,-57.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-63.0,-255.0,-255.0
1667898637521.0,316.17,264.23,94.07,-56.0,-54.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-51.0,-255.0,-255.0,-255.0,-65.0,-255.0
1667898637637.0,301.64,279.7,94.24,-58.0,-255.0,-70.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-59.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-64.0
1667898637754.0,280.87,296.52,98.58,-56.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-60.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0
1667898637869.0,256.34,315.27,101.44,-56.0,-59.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-80.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-64.0,-255.0
1667898637988.0,237.74,329.38,101.36,-56.0,-255.0,-75.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-61.0
1667898638103.0,230.16,337.39,100.3,-56.0,-255.0,-255.0,-56.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0
1667898638220.0,226.97,342.84,99.65,-56.0,-58.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-80.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-63.0
1667898638335.0,222.93,351.88,97.6,-50.0,-255.0,-255.0,-54.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-65.0,-255.0,-255.0,-51.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-62.0
1667898638453.0,210.16,365.82,93.89,-52.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-75.0,-77.0,-255.0,-255.0,-63.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-63.0,-255.0,-255.0
1667898638573.0,191.44,380.3,94.63,-57.0,-63.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-80.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-66.0,-255.0
1667898638690.0,166.36,396.31,100.48,-57.0,-255.0,-59.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-61.0
1667898638807.0,142.24,411.82,102.45,-57.0,-255.0,-255.0,-54.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0
1667898638925.0,130.68,422.8,101.04,-46.0,-58.0,-255.0,-50.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0
1667898639044.0,129.5,428.7,98.42,-58.0,-66.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-65.0,-255.0
1667898639161.0,128.11,433.7,98.24,-58.0,-255.0,-61.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-58.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0,-62.0
1667898639279.0,119.88,443.94,95.97,-58.0,-255.0,-255.0,-51.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-44.0,-255.0,-255.0,-255.0
1667898639396.0,107.76,458.57,93.37,-48.0,-54.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-81.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-65.0,-255.0,-255.0
1667898639515.0,88.49,476.01,96.19,-58.0,-67.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-53.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-58.0,-255.0
1667898639629.0,65.35,492.3,100.57,-59.0,-255.0,-255.0,-44.0,-255.0,-255.0,-57.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-76.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-60.0
1667898639750.0,41.74,508.39,102.07,-63.0,-255.0,-255.0,-46.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0
1667898639868.0,31.25,517.72,100.69,-49.0,-70.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-55.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-67.0,-255.0
1667898639982.0,28.51,524.31,99.89,-65.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0
1667898640099.0,24.74,532.28,99.14,-56.0,-62.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-64.0,-255.0
1667898640217.0,16.78,543.09,94.89,-63.0,-255.0,-73.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-59.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-65.0,-255.0
1667898640337.0,3.85,555.77,93.17,-56.0,-255.0,-59.0,-255.0,-255.0,-255.0,-53.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-57.0,-255.0,-255.0,-255.0,-62.0
1667898640454.0,-17.47,570.41,97.18,-60.0,-255.0,-255.0,-46.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-69.0,-255.0,-255.0,-62.0
1667898640571.0,-43.41,587.01,101.13,-61.0,-255.0,-255.0,-43.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-80.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0
1667898640690.0,-65.51,601.43,101.63,-61.0,-255.0,-74.0,-255.0,-255.0,-255.0,-59.0,-255.0,-255.0,-55.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-69.0,-255.0
1667898640811.0,-76.17,610.45,100.69,-60.0,-255.0,-77.0,-255.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0,-65.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-45.0,-255.0,-255.0,-255.0,-61.0
1667898640929.0,-79.86,615.38,99.53,-57.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-68.0,-255.0,-255.0,-65.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-79.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-60.0
1667898641053.0,-85.11,624.09,98.24,-61.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0
1667898641168.0,-98.24,637.16,94.32,-62.0,-68.0,-255.0,-45.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-64.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-60.0,-255.0,-255.0,-60.0
1667898641306.0,-121.0,651.17,94.14,-51.0,-68.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-72.0,-66.0,-255.0,-255.0,-55.0
1667898641431.0,-152.24,664.35,100.47,-47.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-67.0,-255.0
1667898641548.0,-181.09,674.29,102.4,-66.0,-255.0,-75.0,-255.0,-255.0,-255.0,-57.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-43.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-63.0
1667898641665.0,-195.92,681.31,100.86,-68.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-79.0,-255.0,-255.0,-255.0,-65.0,-255.0,-255.0
1667898641782.0,-200.03,686.24,98.41,-45.0,-73.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-58.0,-255.0
1667898641904.0,-205.36,691.09,98.2,-63.0,-62.0,-255.0,-255.0,-255.0,-89.0,-255.0,-255.0,-255.0,-58.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-70.0,-255.0
1667898642020.0,-219.3,698.32,95.72,-63.0,-255.0,-255.0,-55.0,-255.0,-255.0,-63.0,-255.0,-255.0,-58.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-65.0,-255.0
